,document_id,sentence_number,sentence_text,tagged_text,ner_tag,tagged_text_loci,ner_model,probability
3986,1638481590803152898,1,rt ied attack reported on pakistan security convoy in bulida kech balochistan at least two security person ,bulida,B-location,9,tner/bert-large-tweetner7-2020,0.999985
3987,1638481590803152898,1,rt ied attack reported on pakistan security convoy in bulida kech balochistan at least two security person ,kech,I-location,10,tner/bert-large-tweetner7-2020,0.99999
3988,1638481590803152898,1,rt ied attack reported on pakistan security convoy in bulida kech balochistan at least two security person ,balochistan,I-location,11,tner/bert-large-tweetner7-2020,0.99999
3989,1638481580250501120,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,central,B-group,13,tner/bert-large-tweetner7-2020,0.999403
3990,1638481580250501120,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,reserve,I-group,14,tner/bert-large-tweetner7-2020,0.999837
3991,1638481580250501120,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,police,I-group,15,tner/bert-large-tweetner7-2020,0.999623
3992,1638481580250501120,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,force,I-group,16,tner/bert-large-tweetner7-2020,0.999844
3993,1638480830132813825,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,central,B-group,13,tner/bert-large-tweetner7-2020,0.999403
3994,1638480830132813825,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,reserve,I-group,14,tner/bert-large-tweetner7-2020,0.999837
3995,1638480830132813825,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,police,I-group,15,tner/bert-large-tweetner7-2020,0.999623
3996,1638480830132813825,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,force,I-group,16,tner/bert-large-tweetner7-2020,0.999844
3997,1638480257773862913,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,central,B-group,13,tner/bert-large-tweetner7-2020,0.999403
3998,1638480257773862913,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,reserve,I-group,14,tner/bert-large-tweetner7-2020,0.999837
3999,1638480257773862913,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,police,I-group,15,tner/bert-large-tweetner7-2020,0.999623
4000,1638480257773862913,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,force,I-group,16,tner/bert-large-tweetner7-2020,0.999844
4001,1638480141931388928,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,central,B-group,13,tner/bert-large-tweetner7-2020,0.999403
4002,1638480141931388928,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,reserve,I-group,14,tner/bert-large-tweetner7-2020,0.999837
4003,1638480141931388928,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,police,I-group,15,tner/bert-large-tweetner7-2020,0.999623
4004,1638480141931388928,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,force,I-group,16,tner/bert-large-tweetner7-2020,0.999844
4005,1638478458539114497,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,central,B-group,13,tner/bert-large-tweetner7-2020,0.999403
4006,1638478458539114497,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,reserve,I-group,14,tner/bert-large-tweetner7-2020,0.999837
4007,1638478458539114497,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,police,I-group,15,tner/bert-large-tweetner7-2020,0.999623
4008,1638478458539114497,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,force,I-group,16,tner/bert-large-tweetner7-2020,0.999844
4009,1638475913263452167,1,rt 6 occupying pakistani army personnels k lled injured today in an ied att by baloch freedom fighters in buli ,pakistani,B-group,3,tner/bert-large-tweetner7-2020,0.999646
4010,1638475913263452167,1,rt 6 occupying pakistani army personnels k lled injured today in an ied att by baloch freedom fighters in buli ,army,I-group,4,tner/bert-large-tweetner7-2020,0.999985
4011,1638475500686544897,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,central,B-group,13,tner/bert-large-tweetner7-2020,0.999403
4012,1638475500686544897,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,reserve,I-group,14,tner/bert-large-tweetner7-2020,0.999837
4013,1638475500686544897,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,police,I-group,15,tner/bert-large-tweetner7-2020,0.999623
4014,1638475500686544897,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,force,I-group,16,tner/bert-large-tweetner7-2020,0.999844
4015,1638475201271721984,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,central,B-group,13,tner/bert-large-tweetner7-2020,0.999403
4016,1638475201271721984,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,reserve,I-group,14,tner/bert-large-tweetner7-2020,0.999837
4017,1638475201271721984,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,police,I-group,15,tner/bert-large-tweetner7-2020,0.999623
4018,1638475201271721984,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,force,I-group,16,tner/bert-large-tweetner7-2020,0.999844
4019,1638474976780251136,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,central,B-group,13,tner/bert-large-tweetner7-2020,0.999403
4020,1638474976780251136,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,reserve,I-group,14,tner/bert-large-tweetner7-2020,0.999837
4021,1638474976780251136,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,police,I-group,15,tner/bert-large-tweetner7-2020,0.999623
4022,1638474976780251136,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,force,I-group,16,tner/bert-large-tweetner7-2020,0.999844
4023,1638474850024177664,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,central,B-group,13,tner/bert-large-tweetner7-2020,0.999403
4024,1638474850024177664,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,reserve,I-group,14,tner/bert-large-tweetner7-2020,0.999837
4025,1638474850024177664,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,police,I-group,15,tner/bert-large-tweetner7-2020,0.999623
4026,1638474850024177664,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,force,I-group,16,tner/bert-large-tweetner7-2020,0.999844
4027,1638474817367326720,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,central,B-group,13,tner/bert-large-tweetner7-2020,0.999403
4028,1638474817367326720,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,reserve,I-group,14,tner/bert-large-tweetner7-2020,0.999837
4029,1638474817367326720,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,police,I-group,15,tner/bert-large-tweetner7-2020,0.999623
4030,1638474817367326720,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,force,I-group,16,tner/bert-large-tweetner7-2020,0.999844
4031,1638474413858275329,1, thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf personnel injured when terrorists blasted an ied in a car at bijbehara  ,three,B-corporation,12,tner/bert-large-tweetner7-2020,0.983881
4032,1638474413858275329,1, thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf personnel injured when terrorists blasted an ied in a car at bijbehara  ,central,I-corporation,13,tner/bert-large-tweetner7-2020,0.982991
4033,1638474413858275329,1, thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf personnel injured when terrorists blasted an ied in a car at bijbehara  ,reserve,I-corporation,14,tner/bert-large-tweetner7-2020,0.999773
4034,1638474413858275329,1, thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf personnel injured when terrorists blasted an ied in a car at bijbehara  ,police,I-corporation,15,tner/bert-large-tweetner7-2020,0.999176
4035,1638474413858275329,1, thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf personnel injured when terrorists blasted an ied in a car at bijbehara  ,bijbehara,I-location,29,tner/bert-large-tweetner7-2020,0.999989
4036,1638472611478016000,1,rt 6 occupying pakistani army personnels k lled injured today in an ied att by baloch freedom fighters in buli ,pakistani,B-group,3,tner/bert-large-tweetner7-2020,0.999646
4037,1638472611478016000,1,rt 6 occupying pakistani army personnels k lled injured today in an ied att by baloch freedom fighters in buli ,army,I-group,4,tner/bert-large-tweetner7-2020,0.999985
4038,1638443849176731648,1,rt 6 occupying pakistani army personnels k lled injured today in an ied att by baloch freedom fighters in buli ,pakistani,B-group,3,tner/bert-large-tweetner7-2020,0.999646
4039,1638443849176731648,1,rt 6 occupying pakistani army personnels k lled injured today in an ied att by baloch freedom fighters in buli ,army,I-group,4,tner/bert-large-tweetner7-2020,0.999985
4040,1638405385970384898,1,rt 6 occupying pakistani army personnels k lled injured today in an ied att by baloch freedom fighters in buli ,pakistani,B-group,3,tner/bert-large-tweetner7-2020,0.999646
4041,1638405385970384898,1,rt 6 occupying pakistani army personnels k lled injured today in an ied att by baloch freedom fighters in buli ,army,I-group,4,tner/bert-large-tweetner7-2020,0.999985
4042,1638387406750765056,1,rt 6 occupying pakistani army personnels k lled injured today in an ied att by baloch freedom fighters in buli ,pakistani,B-group,3,tner/bert-large-tweetner7-2020,0.999646
4043,1638387406750765056,1,rt 6 occupying pakistani army personnels k lled injured today in an ied att by baloch freedom fighters in buli ,army,I-group,4,tner/bert-large-tweetner7-2020,0.999985
4044,1638379378227965952,1,rt thisdaythatyear 16 mar 2007 a citizen ghulam nabi bhat was killed ten others were injured in a powerful bla ,ghulam,B-person,7,tner/bert-large-tweetner7-2020,0.999994
4045,1638379378227965952,1,rt thisdaythatyear 16 mar 2007 a citizen ghulam nabi bhat was killed ten others were injured in a powerful bla ,nabi,I-person,8,tner/bert-large-tweetner7-2020,0.999993
4046,1638379378227965952,1,rt thisdaythatyear 16 mar 2007 a citizen ghulam nabi bhat was killed ten others were injured in a powerful bla ,bhat,I-person,9,tner/bert-large-tweetner7-2020,0.999993
4047,1638345611618713601,1,rt 6 occupying pakistani army personnels k lled injured today in an ied att by baloch freedom fighters in buli ,pakistani,B-group,3,tner/bert-large-tweetner7-2020,0.999646
4048,1638345611618713601,1,rt 6 occupying pakistani army personnels k lled injured today in an ied att by baloch freedom fighters in buli ,army,I-group,4,tner/bert-large-tweetner7-2020,0.999985
4049,1638337379365732353,1,rt today is 8th shahadat anniversary of major gulfam hussein shaheed on 21mar2015 he embraced shahadat in an ied blas ,shahadat,B-event,4,tner/bert-large-tweetner7-2020,0.99992
4050,1638337379365732353,1,rt today is 8th shahadat anniversary of major gulfam hussein shaheed on 21mar2015 he embraced shahadat in an ied blas ,anniversary,I-event,5,tner/bert-large-tweetner7-2020,0.997234
4051,1638337379365732353,1,rt today is 8th shahadat anniversary of major gulfam hussein shaheed on 21mar2015 he embraced shahadat in an ied blas ,gulfam,B-person,8,tner/bert-large-tweetner7-2020,0.556894
4052,1638337379365732353,1,rt today is 8th shahadat anniversary of major gulfam hussein shaheed on 21mar2015 he embraced shahadat in an ied blas ,hussein,I-person,9,tner/bert-large-tweetner7-2020,0.99901
4053,1638337379365732353,1,rt today is 8th shahadat anniversary of major gulfam hussein shaheed on 21mar2015 he embraced shahadat in an ied blas ,shaheed,I-person,10,tner/bert-large-tweetner7-2020,0.999917
4054,1638329652493139972,1, an ied exploded under an idf vehicle the incident occurred on the blue line on the border with lebanon the idf vehicle was engaged in maintenance activities some israeli soldiers were reported injured possible escalation of tensions ,idf,I-corporation,6,tner/bert-large-tweetner7-2020,0.998059
4055,1638329652493139972,1, an ied exploded under an idf vehicle the incident occurred on the blue line on the border with lebanon the idf vehicle was engaged in maintenance activities some israeli soldiers were reported injured possible escalation of tensions ,lebanon,I-location,19,tner/bert-large-tweetner7-2020,0.999984
4056,1638329652493139972,1, an ied exploded under an idf vehicle the incident occurred on the blue line on the border with lebanon the idf vehicle was engaged in maintenance activities some israeli soldiers were reported injured possible escalation of tensions ,idf,I-corporation,21,tner/bert-large-tweetner7-2020,0.980227
4057,1638329652493139972,1, an ied exploded under an idf vehicle the incident occurred on the blue line on the border with lebanon the idf vehicle was engaged in maintenance activities some israeli soldiers were reported injured possible escalation of tensions ,israeli,I-group,29,tner/bert-large-tweetner7-2020,0.999972
4058,1638592537840721920,1, improvised explosive lip implants next gen ied ,improvised,B-product,1,tner/bert-large-tweetner7-2020,0.98943
4059,1638592537840721920,1, improvised explosive lip implants next gen ied ,explosive,I-product,2,tner/bert-large-tweetner7-2020,0.988701
4060,1638592537840721920,1, improvised explosive lip implants next gen ied ,lip,I-product,3,tner/bert-large-tweetner7-2020,0.999914
4061,1638592537840721920,1, improvised explosive lip implants next gen ied ,implants,I-product,4,tner/bert-large-tweetner7-2020,0.999928
4062,1638619246656618496,1,rt are these things in any way advanced no it looks like the cheapest chinese fpv kit orks could get their hands on they tappe ,chinese,B-location,14,tner/bert-large-tweetner7-2020,0.99999
4063,1638418883337125888,1,rt are these things in any way advanced no it looks like the cheapest chinese fpv kit orks could get their hands on they tappe ,chinese,B-location,14,tner/bert-large-tweetner7-2020,0.99999
4064,1638610061994893325,1,on 20 march 2023 a victim operated ied voied concealed inside a usb drive functioned at a tv station in guayaquil injuring a journalist when he inserted the drive into a computer accordin ,usb,B-product,12,tner/bert-large-tweetner7-2020,0.998675
4065,1638610061994893325,1,on 20 march 2023 a victim operated ied voied concealed inside a usb drive functioned at a tv station in guayaquil injuring a journalist when he inserted the drive into a computer accordin ,drive,I-product,13,tner/bert-large-tweetner7-2020,0.986382
4066,1638610061994893325,1,on 20 march 2023 a victim operated ied voied concealed inside a usb drive functioned at a tv station in guayaquil injuring a journalist when he inserted the drive into a computer accordin ,guayaquil,B-location,20,tner/bert-large-tweetner7-2020,0.999988
4067,1638907255851749377,1,the u s bomb data center recorded 1 876 bomb threats and 860 explosions in the u s in 2021 including 381 bombings 12 of which were reported in arizona law enforcement joined military personnel for explosive and bomb training in marana ,arizona,B-location,29,tner/bert-large-tweetner7-2020,0.999961
4068,1638907255851749377,1,the u s bomb data center recorded 1 876 bomb threats and 860 explosions in the u s in 2021 including 381 bombings 12 of which were reported in arizona law enforcement joined military personnel for explosive and bomb training in marana ,marana,B-location,41,tner/bert-large-tweetner7-2020,0.999983
4069,1638864435350753283,1,somebody just shared this with me this is from economic times published today morning confirms everything including that he was flagged as radical and more importantly an ied expert who has been giving classes in the uk to other radicals ,uk,B-location,36,tner/bert-large-tweetner7-2020,0.999726
4070,1639051887185108992,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,melitopol,B-location,10,tner/bert-large-tweetner7-2020,0.999984
4071,1639051887185108992,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,russian,B-location,11,tner/bert-large-tweetner7-2020,0.97028
4072,1639039551770603520,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,melitopol,B-location,10,tner/bert-large-tweetner7-2020,0.999984
4073,1639039551770603520,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,russian,B-location,11,tner/bert-large-tweetner7-2020,0.97028
4074,1639030141346267137,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,melitopol,B-location,10,tner/bert-large-tweetner7-2020,0.999984
4075,1639030141346267137,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,russian,B-location,11,tner/bert-large-tweetner7-2020,0.97028
4076,1639025061041524737,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,melitopol,B-location,10,tner/bert-large-tweetner7-2020,0.999984
4077,1639025061041524737,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,russian,B-location,11,tner/bert-large-tweetner7-2020,0.97028
4078,1638987478966362112,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,melitopol,B-location,10,tner/bert-large-tweetner7-2020,0.999984
4079,1638987478966362112,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,russian,B-location,11,tner/bert-large-tweetner7-2020,0.97028
4080,1638976627110707202,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,melitopol,B-location,10,tner/bert-large-tweetner7-2020,0.999984
4081,1638976627110707202,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,russian,B-location,11,tner/bert-large-tweetner7-2020,0.97028
4082,1638975793404723200,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,melitopol,B-location,10,tner/bert-large-tweetner7-2020,0.999984
4083,1638975793404723200,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,russian,B-location,11,tner/bert-large-tweetner7-2020,0.97028
4084,1638971972704149504,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,melitopol,B-location,10,tner/bert-large-tweetner7-2020,0.999984
4085,1638971972704149504,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,russian,B-location,11,tner/bert-large-tweetner7-2020,0.97028
4086,1638970041394933760,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,melitopol,B-location,10,tner/bert-large-tweetner7-2020,0.999984
4087,1638970041394933760,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,russian,B-location,11,tner/bert-large-tweetner7-2020,0.97028
4088,1638968272153640962,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,melitopol,B-location,10,tner/bert-large-tweetner7-2020,0.999984
4089,1638968272153640962,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,russian,B-location,11,tner/bert-large-tweetner7-2020,0.97028
4090,1638960104664883201,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,melitopol,B-location,10,tner/bert-large-tweetner7-2020,0.999984
4091,1638960104664883201,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,russian,B-location,11,tner/bert-large-tweetner7-2020,0.97028
4092,1638938079384707083,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,melitopol,B-location,10,tner/bert-large-tweetner7-2020,0.999984
4093,1638938079384707083,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,russian,B-location,11,tner/bert-large-tweetner7-2020,0.97028
4094,1638931506084323328,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,melitopol,B-location,10,tner/bert-large-tweetner7-2020,0.999984
4095,1638931506084323328,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,russian,B-location,11,tner/bert-large-tweetner7-2020,0.97028
4096,1638918382765449216,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,melitopol,B-location,10,tner/bert-large-tweetner7-2020,0.999984
4097,1638918382765449216,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,russian,B-location,11,tner/bert-large-tweetner7-2020,0.97028
4098,1638917195874074626,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,melitopol,B-location,10,tner/bert-large-tweetner7-2020,0.999984
4099,1638917195874074626,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,russian,B-location,11,tner/bert-large-tweetner7-2020,0.97028
4100,1638895114763354114,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,melitopol,B-location,10,tner/bert-large-tweetner7-2020,0.999984
4101,1638895114763354114,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,russian,B-location,11,tner/bert-large-tweetner7-2020,0.97028
4102,1638887146953080833,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,melitopol,B-location,10,tner/bert-large-tweetner7-2020,0.999984
4103,1638887146953080833,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,russian,B-location,11,tner/bert-large-tweetner7-2020,0.97028
4104,1638881164382605312,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,melitopol,B-location,10,tner/bert-large-tweetner7-2020,0.999984
4105,1638881164382605312,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,russian,B-location,11,tner/bert-large-tweetner7-2020,0.97028
4106,1638877519846727680,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,melitopol,B-location,10,tner/bert-large-tweetner7-2020,0.999984
4107,1638877519846727680,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,russian,B-location,11,tner/bert-large-tweetner7-2020,0.97028
4108,1638872498438799364,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,melitopol,B-location,10,tner/bert-large-tweetner7-2020,0.999984
4109,1638872498438799364,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,russian,B-location,11,tner/bert-large-tweetner7-2020,0.97028
4110,1638870902120284160,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,melitopol,B-location,10,tner/bert-large-tweetner7-2020,0.999984
4111,1638870902120284160,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,russian,B-location,11,tner/bert-large-tweetner7-2020,0.97028
4112,1638870602957172738,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,melitopol,B-location,10,tner/bert-large-tweetner7-2020,0.999984
4113,1638870602957172738,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,russian,B-location,11,tner/bert-large-tweetner7-2020,0.97028
4114,1638869883902660613,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,melitopol,B-location,10,tner/bert-large-tweetner7-2020,0.999984
4115,1638869883902660613,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,russian,B-location,11,tner/bert-large-tweetner7-2020,0.97028
4116,1638868776060952578,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,melitopol,B-location,10,tner/bert-large-tweetner7-2020,0.999984
4117,1638868776060952578,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,russian,B-location,11,tner/bert-large-tweetner7-2020,0.97028
4118,1638868186564050945,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,melitopol,B-location,10,tner/bert-large-tweetner7-2020,0.999984
4119,1638868186564050945,1,rt 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to ,russian,B-location,11,tner/bert-large-tweetner7-2020,0.97028
4120,1638867349028716544,1, 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to survive and was hospitalized with a mine explosive leg injury also the ied was not under a car but on the street and was blown up when sergei passed by ,melitopol,I-location,10,tner/bert-large-tweetner7-2020,0.999989
4121,1638867349028716544,1, 2 photos of the location of todays explosion in melitopol russian sources report that the collaborator managed to survive and was hospitalized with a mine explosive leg injury also the ied was not under a car but on the street and was blown up when sergei passed by ,russian,I-location,11,tner/bert-large-tweetner7-2020,0.999924
4122,1639047904856875010,1,rt 112 yuvileine kherson region inland from oleshky 38km to the southeast on 17 march a russian appointed police commander ,kherson,B-location,3,tner/bert-large-tweetner7-2020,0.999964
4123,1639047904856875010,1,rt 112 yuvileine kherson region inland from oleshky 38km to the southeast on 17 march a russian appointed police commander ,region,I-location,4,tner/bert-large-tweetner7-2020,0.999788
4124,1639047904856875010,1,rt 112 yuvileine kherson region inland from oleshky 38km to the southeast on 17 march a russian appointed police commander ,oleshky,B-location,7,tner/bert-large-tweetner7-2020,0.999978
4125,1639047904856875010,1,rt 112 yuvileine kherson region inland from oleshky 38km to the southeast on 17 march a russian appointed police commander ,russian,B-person,16,tner/bert-large-tweetner7-2020,0.865147
4126,1639037630208937984,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,central,B-group,13,tner/bert-large-tweetner7-2020,0.999403
4127,1639037630208937984,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,reserve,I-group,14,tner/bert-large-tweetner7-2020,0.999837
4128,1639037630208937984,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,police,I-group,15,tner/bert-large-tweetner7-2020,0.999623
4129,1639037630208937984,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,force,I-group,16,tner/bert-large-tweetner7-2020,0.999844
4130,1639012698141630471,1,rt 112 yuvileine kherson region inland from oleshky 38km to the southeast on 17 march a russian appointed police commander ,kherson,B-location,3,tner/bert-large-tweetner7-2020,0.999964
4131,1639012698141630471,1,rt 112 yuvileine kherson region inland from oleshky 38km to the southeast on 17 march a russian appointed police commander ,region,I-location,4,tner/bert-large-tweetner7-2020,0.999788
4132,1639012698141630471,1,rt 112 yuvileine kherson region inland from oleshky 38km to the southeast on 17 march a russian appointed police commander ,oleshky,B-location,7,tner/bert-large-tweetner7-2020,0.999978
4133,1639012698141630471,1,rt 112 yuvileine kherson region inland from oleshky 38km to the southeast on 17 march a russian appointed police commander ,russian,B-person,16,tner/bert-large-tweetner7-2020,0.865147
4134,1639002568150994948,1,112 yuvileine kherson region inland from oleshky 38km to the southeast on 17 march a russian appointed police commander in the russian occupation police was killed in a reported ied attack his wife police employee and daughter were injured ,kherson,B-location,2,tner/bert-large-tweetner7-2020,0.962076
4135,1639002568150994948,1,112 yuvileine kherson region inland from oleshky 38km to the southeast on 17 march a russian appointed police commander in the russian occupation police was killed in a reported ied attack his wife police employee and daughter were injured ,region,I-location,3,tner/bert-large-tweetner7-2020,0.912724
4136,1639002568150994948,1,112 yuvileine kherson region inland from oleshky 38km to the southeast on 17 march a russian appointed police commander in the russian occupation police was killed in a reported ied attack his wife police employee and daughter were injured ,oleshky,B-location,6,tner/bert-large-tweetner7-2020,0.999966
4137,1639002568150994948,1,112 yuvileine kherson region inland from oleshky 38km to the southeast on 17 march a russian appointed police commander in the russian occupation police was killed in a reported ied attack his wife police employee and daughter were injured ,russian,B-person,15,tner/bert-large-tweetner7-2020,0.926402
4138,1639002568150994948,1,112 yuvileine kherson region inland from oleshky 38km to the southeast on 17 march a russian appointed police commander in the russian occupation police was killed in a reported ied attack his wife police employee and daughter were injured ,russian,B-corporation,21,tner/bert-large-tweetner7-2020,0.950477
4139,1639002568150994948,1,112 yuvileine kherson region inland from oleshky 38km to the southeast on 17 march a russian appointed police commander in the russian occupation police was killed in a reported ied attack his wife police employee and daughter were injured ,occupation,I-corporation,22,tner/bert-large-tweetner7-2020,0.974256
4140,1639002568150994948,1,112 yuvileine kherson region inland from oleshky 38km to the southeast on 17 march a russian appointed police commander in the russian occupation police was killed in a reported ied attack his wife police employee and daughter were injured ,police,I-corporation,23,tner/bert-large-tweetner7-2020,0.99867
