id,foundation_name,tweet,tweet_date,tweeted_by_foundation,query_term,handle_type,region,tweet_pp,Topic,Count,Name
1555048885030117376,Anfrel,statement the asian network for free elections is alarmed by the constitutional amendments passed on 28 july 2022 by the national assembly of that are detrimental to parliamentary read the full statement here ,2022-08-04,True,@Anfrel,Org,Asia,statement the asian network for free elections is alarmed by the constitutional amendments passed on 28 july 2022 by the national assembly of that are detrimental to parliamentary read the full statement here ,1,65,1_elections_asian_free_here
1555240444640231424,ChinHumanRights,rt everyday that action is delayed is another day that more people are dying and suffering something consequential needs to ,2022-08-04,True,@ChinHumanRights,Org,Myanmar, everyday that action is delayed is another day that more people are dying and suffering something consequential needs to ,-1,168,-1_people_at_to_in
1555458402997788673,aapp_burma,rt according to the database of 159 members of the media have been arrested with 81 of the ,2022-08-05,True,@aapp_burma,Org,Myanmar, according to the database of 159 members of the media have been arrested with 81 of the ,2,61,2_junta_13_juntas_they
1555439139973402625,OCHAAsiaPac,rt the eu releases 800 000 in emergency funds to support people affected by last weeks devastating earthquake in the philippi ,2022-08-05,True,@OCHAAsiaPac,Org,Asia Pacific, the eu releases 800 000 in emergency funds to suppo people affected by last weeks devastating eahquake in the philippi ,-1,168,-1_people_at_to_in
1555787668142710785,aapp_burma,rt documenting 18 months since s savage coup powerful important video by ,2022-08-06,True,@aapp_burma,Org,Myanmar, documenting 18 months since s savage coup powerful impoant video by ,8,13,8_filming_protests_safely_ethically
1560348599329996801,WomensPeaceNW,rt happening tomorrow hrcs visiting scholar founder executive director will participate in thi ,2022-08-18,True,@WomensPeaceNW,Org,Myanmar, happening tomorrow hrcs visiting scholar founder executive director will paicipate in thi ,-1,168,-1_people_at_to_in
1560158733610536960,Anfrel, hosted earlier a panel discussion on strengthening in the with the launch of the final report of its observation of the read highlights of the discussion here ,2022-08-18,True,@Anfrel,Org,Asia, hosted earlier a panel discussion on strengthening in the with the launch of the final repo of its observation of the read highlights of the discussion here ,4,28,4_2022_repo_observation_icymi
1560121152638369792,Anfrel, offers insights and recommendations on how the filipinos could work together in consolidating gains and addressing issues to improve in the  read the report here ,2022-08-18,True,@Anfrel,Org,Asia, offers insights and recommendations on how the filipinos could work together in consolidating gains and addressing issues to improve in the  read the repo here ,4,28,4_2022_repo_observation_icymi
1560084632346841089,Anfrel,panelists include amael vier of eric alvia of dr arwin serrano of atty ona caritos of and ellene sana of cma ,2022-08-18,True,@Anfrel,Org,Asia,panelists include amael vier of eric alvia of dr arwin serrano of atty ona caritos of and ellene sana of cma ,9,11,9_hybrid_register_debrief_sharing
1560176487222759424,YasminJUllah,rt looks like another important discussion building unity solidarity between groups to commemorate the rohingya genocide w ,2022-08-18,True,@YasminJUllah,Activist,Myanmar, looks like another impoant discussion building unity solidarity between groups to commemorate the rohingya genocide w ,6,25,6_rohingya_genocide_refugees_mizoram
1560235507111673856,ChinHumanRights,rhododendron newsletter july  updates from july on the human rights and humanitarian situation facing from ,2022-08-18,True,@ChinHumanRights,Org,Myanmar,rhododendron newsletter july  updates from july on the human rights and humanitarian situation facing from ,-1,168,-1_people_at_to_in
1560507100664569856,Anfrel,icymi in a panel discussion on ph released the final report of its election observation mission to the 2022 in the  full report discussion highlights ,2022-08-19,True,@Anfrel,Org,Asia,icymi in a panel discussion on ph released the final repo of its election observation mission to the 2022 in the  full repo discussion highlights ,4,28,4_2022_repo_observation_icymi
1560606284751114246,MTA_Calendar,thanks to for letting us know about this ,2022-08-19,True,@MTA_Calendar,Org,Asia,thanks to for letting us know about this ,7,25,7_miss_dont_series_30am
1561049698412048384,YasminJUllah,rt on the third day of our series for the commemoration of we are looking at the exploitation of children in ,2022-08-20,True,@YasminJUllah,Activist,Myanmar, on the third day of our series for the commemoration of we are looking at the exploitation of children in ,-1,168,-1_people_at_to_in
1561403352721739785,YasminJUllah,rt on the fourth day of our series for the commemoration of we are looking at the exploitation and trafficking ,2022-08-21,True,@YasminJUllah,Activist,Myanmar, on the fouh day of our series for the commemoration of we are looking at the exploitation and trafficking ,7,25,7_miss_dont_series_30am
1561358329191886848,ChinHumanRights,against all odds works to protect the rights of chin people advocates internationally for the protection humanitarian needs of communities affected by the relentless brutal ruthless military onslaught by the junta donate online now ,2022-08-21,True,@ChinHumanRights,Org,Myanmar,against all odds works to protect the rights of chin people advocates internationally for the protection humanitarian needs of communities affected by the relentless brutal ruthless military onslaught by the junta donate online now ,-1,168,-1_people_at_to_in
1561314999779336192,MTA_Calendar,rt it feels like the recent in the human rights community didnt bring much results this is sad we will follow ,2022-08-21,True,@MTA_Calendar,Org,Asia, it feels like the recent in the human rights community didnt bring much results this is sad we will follow ,5,26,5_rights_human_violations_abuses
1561828589854568448,YasminJUllah,rt many thanks to for joining in calgary to share lessons with ou ,2022-08-22,True,@YasminJUllah,Activist,Myanmar, many thanks to for joining in calgary to share lessons with ou ,-1,168,-1_people_at_to_in
1562709502071226371,brouklondon,rt brouk welcomes the british government joining the rohingya icj genocide case ,2022-08-25,True,@brouklondon,Org,Myanmar, brouk welcomes the british government joining the rohingya icj genocide case ,6,25,6_rohingya_genocide_refugees_mizoram
1562729781627867137,WomensPeaceNW,rt trauma continues to shape the community s path to survival rohingya are deprived of access to healthcare education livel ,2022-08-25,True,@WomensPeaceNW,Org,Myanmar, trauma continues to shape the community s path to survival rohingya are deprived of access to healthcare education livel ,6,25,6_rohingya_genocide_refugees_mizoram
1562632410332004353,Anfrel, said the 2022 national and local in the were credible despite several lingering issues and challenges  read the full election observation report here ,2022-08-25,True,@Anfrel,Org,Asia, said the 2022 national and local in the were credible despite several lingering issues and challenges  read the full election observation repo here ,1,65,1_elections_asian_free_here
1562625498500710400,Anfrel,rt in the gndem member released their final observation report on the 2022 see their ful ,2022-08-25,True,@Anfrel,Org,Asia, in the gndem member released their final observation repo on the 2022 see their ful ,4,28,4_2022_repo_observation_icymi
1562783382450601986,YasminJUllah,rt 1 2 august 25th marks 5 years since the genocide of the people in to our rohingya brothers and si ,2022-08-25,True,@YasminJUllah,Activist,Myanmar, 1 2 august 25th marks 5 years since the genocide of the people in to our rohingya brothers and si ,6,25,6_rohingya_genocide_refugees_mizoram
1562659077754261504,ChinHumanRights,salai mang hre lian of said the refugees are mainly being supported by communities in mizoram the chin diaspora and some christian organizations the united nations is not able to officially support them ,2022-08-25,True,@ChinHumanRights,Org,Myanmar,salai mang hre lian of said the refugees are mainly being suppoed by communities in mizoram the chin diaspora and some christian organizations the united nations is not able to officially suppo them ,6,25,6_rohingya_genocide_refugees_mizoram
1563557734339194881,OCHAAsiaPac,rt  pakistan floods sit rep rainfall in some areas 5x 30 year average aid arriving despite weather ground cond ,2022-08-27,True,@OCHAAsiaPac,Org,Asia Pacific,  pakistan floods sit rep rainfall in some areas 5x 30 year average aid arriving despite weather ground cond ,-1,168,-1_people_at_to_in
1563501741509079042,YasminJUllah,rt important statement on responsibilities and a powerful video about reshaping international support to allow the ,2022-08-27,True,@YasminJUllah,Activist,Myanmar, impoant statement on responsibilities and a powerful video about reshaping international suppo to allow the ,10,10,10_reach_education_principled_mindset
1565605444608876544,Anfrel, strongly condemns the latest conviction of s ousted leaders aung san suu kyi and win myint on alleged election fraud charges with a three year jail sentence  full statement ,2022-09-02,True,@Anfrel,Org,Asia, strongly condemns the latest conviction of s ousted leaders aung san suu kyi and win myint on alleged election fraud charges with a three year jail sentence  full statement ,-1,168,-1_people_at_to_in
1565589343271473152,Anfrel, the military junta should drop the politically motivated charges against nld leaders and members activists journalists and uec officials respect the results of the 2020 and reinstate the civilian rule ,2022-09-02,True,@Anfrel,Org,Asia, the military junta should drop the politically motivated charges against nld leaders and members activists journalists and uec officials respect the results of the 2020 and reinstate the civilian rule ,2,61,2_junta_13_juntas_they
1565588936671473664,Anfrel, in light of the latest development we reiterate our call for the military junta to immediately and unconditionally release all political prisoners in the country ,2022-09-02,True,@Anfrel,Org,Asia, in light of the latest development we reiterate our call for the military junta to immediately and unconditionally release all political prisoners in the country ,2,61,2_junta_13_juntas_they
1565588520068034560,Anfrel, as one of the international election observer groups that monitored the 2020 anfrel remains deeply concerned about the persecution over baseless election fraud charges through closed door trials ,2022-09-02,True,@Anfrel,Org,Asia, as one of the international election observer groups that monitored the 2020 anfrel remains deeply concerned about the persecution over baseless election fraud charges through closed door trials ,1,65,1_elections_asian_free_here
1565588263372333056,Anfrel, the latest conviction of aung san suu kyi has again delivered a clear message that the military junta has no interest in upholding and the rule of law in  ,2022-09-02,True,@Anfrel,Org,Asia, the latest conviction of aung san suu kyi has again delivered a clear message that the military junta has no interest in upholding and the rule of law in  ,-1,168,-1_people_at_to_in
1565587572306223105,Anfrel,statement strongly condemns the latest conviction of s ousted leaders aung san suu kyi and win myint on alleged election fraud charges with a three year jail sentence read the full statement here ,2022-09-02,True,@Anfrel,Org,Asia,statement strongly condemns the latest conviction of s ousted leaders aung san suu kyi and win myint on alleged election fraud charges with a three year jail sentence read the full statement here ,-1,168,-1_people_at_to_in
1565821970616287235,FreeRoCoalition,rt raïss tinmaung founder of canada coordinator for and shayna bauchner a researcher a ,2022-09-02,True,@FreeRoCoalition,Org,Myannmar, raïss tinmaung founder of canada coordinator for and shayna bauchner a researcher a ,-1,168,-1_people_at_to_in
1565893964607082498,OCHAAsiaPac,rt  high flood risks remain along parts of the indus river notably between tau ,2022-09-03,True,@OCHAAsiaPac,Org,Asia Pacific,  high flood risks remain along pas of the indus river notably between tau ,-1,168,-1_people_at_to_in
1565893883447324672,OCHAAsiaPac,rt severe rains floods and landslides have impacted over 33 million people in find the latest data on hdx to su ,2022-09-03,True,@OCHAAsiaPac,Org,Asia Pacific, severe rains floods and landslides have impacted over 33 million people in find the latest data on hdx to su ,-1,168,-1_people_at_to_in
1566372135966191616,PVamplify,rt hard to reach population or failure to reach out to them need for a change of mindset within international community ,2022-09-04,True,@PVamplify,Org,Myanmar, hard to reach population or failure to reach out to them need for a change of mindset within international community ,10,10,10_reach_education_principled_mindset
1566702081238499334,ochamyanmar,rt in 2022 is coordinating a record response targeting 6 2 million people in collaboration with 9 un agencies ,2022-09-05,True,@ochamyanmar,Org,Myanmar, in 2022 is coordinating a record response targeting 6 2 million people in collaboration with 9 un agencies ,-1,168,-1_people_at_to_in
1587296463712710656,PVamplify,rt following the militarys latest attack in state killing 100 civilians stands with ,2022-11-01,True,@PVamplify,Org,Myanmar, following the militarys latest attack in state killing 100 civilians stands with ,2,61,2_junta_13_juntas_they
1587511427887136774,Gambia_MOJ, is currently participating with other partners in nation wide caravan to popularise the government on the trrc report organised by ,2022-11-01,True,@Gambia_MOJ,Govt,Gambia, is currently paicipating with other paners in nation wide caravan to popularise the government on the trrc repo organised by ,4,28,4_2022_repo_observation_icymi
1587509694989565953,tunkhin80,rt miss our conversation on friday featuring  and ,2022-11-01,True,@tunkhin80,Activist,Myanmar, miss our conversation on friday featuring  and ,7,25,7_miss_dont_series_30am
1587270628780183552,ECHO_Asia,rt flood ravaged pakistan is entering a second wave of death and destruction from malnutrition and outbreaks of diseases such ,2022-11-01,True,@ECHO_Asia,Org,Asia, flood ravaged pakistan is entering a second wave of death and destruction from malnutrition and outbreaks of diseases such ,-1,168,-1_people_at_to_in
1587270329625640964,ECHO_Asia,rt not the usual weekend vibe in the as partners ,2022-11-01,True,@ECHO_Asia,Org,Asia, not the usual weekend vibe in the as paners ,7,25,7_miss_dont_series_30am
1600816370874449920,OCHAAsiaPac,rt join us and tomorrow for the regional humanitarian partnership week 2022 at bangkok ,2022-12-08,True,@OCHAAsiaPac,Org,Asia Pacific, join us and tomorrow for the regional humanitarian panership week 2022 at bangkok ,3,31,3_humanitarian_beyond_five_point
1600879750658289665,MyanmarWitness,myanmar witness works with trusted media partners to tell the world monk militia the buddhist clergy backing myanmars junta by thu thu aung and poppy mcpherson with work by  ,2022-12-08,True,@MyanmarWitness,Org,Myanmar,myanmar witness works with trusted media paners to tell the world monk militia the buddhist clergy backing myanmars junta by thu thu aung and poppy mcpherson with work by  ,0,95,0_myanmar_burma_military_myanmars
1600942307875774464,tunkhin80,rt this is such an important quote by the wheels of international justice turn far too slowly but the possibili ,2022-12-08,True,@tunkhin80,Activist,Myanmar, this is such an impoant quote by the wheels of international justice turn far too slowly but the possibili ,-1,168,-1_people_at_to_in
1600807880470327296,tunkhin80,rt when the argentinian courts decided to accept the case and launch an investigation in december 2021 it was an historical v ,2022-12-08,True,@tunkhin80,Activist,Myanmar, when the argentinian cous decided to accept the case and launch an investigation in december 2021 it was an historical v ,4,28,4_2022_repo_observation_icymi
1601164081506881537,aapp_burma,rt aapp launch a campaign for all the heroes of burma who stand up every day for the bigger picture a dem ,2022-12-09,True,@aapp_burma,Org,Myanmar, aapp launch a campaign for all the heroes of burma who stand up every day for the bigger picture a dem ,0,95,0_myanmar_burma_military_myanmars
1601115021685059584,OCHAAsiaPac,rt cerf is a fund for all by all join  partners in showing support for ,2022-12-09,True,@OCHAAsiaPac,Org,Asia Pacific, cerf is a fund for all by all join  paners in showing suppo for ,-1,168,-1_people_at_to_in
1601240728302407681,MyanmarWitness, nhk japan our analysis shows that myanmars air force has been beefing up with the help of russia report by source watch full video  ,2022-12-09,True,@MyanmarWitness,Org,Myanmar, nhk japan our analysis shows that myanmars air force has been beefing up with the help of russia repo by source watch full video  ,0,95,0_myanmar_burma_military_myanmars
1601154595279212544,MyanmarWitness,rt november 2022 was the worst month on record since mw started documenting serious fire incidents in september 2021 http ,2022-12-09,True,@MyanmarWitness,Org,Myanmar, november 2022 was the worst month on record since mw staed documenting serious fire incidents in september 2021 http ,4,28,4_2022_repo_observation_icymi
1601210172944175104,PVamplify,rt on international we join karen peace support network and 512 organizati ,2022-12-09,True,@PVamplify,Org,Myanmar, on international we join karen peace suppo network and 512 organizati ,3,31,3_humanitarian_beyond_five_point
1601172167668142082,brouklondon,rt president of addresses panel ii the vision for federalism in myanmar the battle is about the ver ,2022-12-09,True,@brouklondon,Org,Myanmar, president of addresses panel ii the vision for federalism in myanmar the battle is about the ver ,0,95,0_myanmar_burma_military_myanmars
1601239891383574530,ChinHumanRights,on occasion of demands justice 4 the hundreds killed the tens of thousands dispossessed displaced untold suffering pain inflicted stripped dignity the committed against the chin all people in burma ,2022-12-09,True,@ChinHumanRights,Org,Myanmar,on occasion of demands justice 4 the hundreds killed the tens of thousands dispossessed displaced untold suffering pain inflicted stripped dignity the committed against the chin all people in burma ,0,95,0_myanmar_burma_military_myanmars
1601248302401736704,thinzashunleiyi,rt in students call for junta to after youth activists se ,2022-12-09,True,@thinzashunleiyi,Activist,Myanmar, in students call for junta to after youth activists se ,2,61,2_junta_13_juntas_they
1601285362168782849,tunkhin80,rt moreover pointed out that the genocide against rohingya is not something of the past it is ongoing and it st ,2022-12-09,True,@tunkhin80,Activist,Myanmar, moreover pointed out that the genocide against rohingya is not something of the past it is ongoing and it st ,6,25,6_rohingya_genocide_refugees_mizoram
1601284631868776450,tunkhin80,rt people think there must be reconciliation in myanmar there must be but not with the military we are not seeking dialog ,2022-12-09,True,@tunkhin80,Activist,Myanmar, people think there must be reconciliation in myanmar there must be but not with the military we are not seeking dialog ,0,95,0_myanmar_burma_military_myanmars
1601283779188125696,tunkhin80,rt there can be no progress on democracy human rights and economic development while the burmese military exist people nee ,2022-12-09,True,@tunkhin80,Activist,Myanmar, there can be no progress on democracy human rights and economic development while the burmese military exist people nee ,0,95,0_myanmar_burma_military_myanmars
1601283714247700486,tunkhin80,rt today our president addressed the european parliament about the situation for after the attempted mi ,2022-12-09,True,@tunkhin80,Activist,Myanmar, today our president addressed the european parliament about the situation for after the attempted mi ,-1,168,-1_people_at_to_in
1601252461129654273,tunkhin80,rt 5 yrs on justice accountability fr is key to secure their rights identity appreciates ,2022-12-09,True,@tunkhin80,Activist,Myanmar, 5 yrs on justice accountability fr is key to secure their rights identity appreciates ,5,26,5_rights_human_violations_abuses
1601591159994068992,MyanmarWitness,rt nhk japan our analysis shows that myanmars air force has been beefing up with the help of russia report by ,2022-12-10,True,@MyanmarWitness,Org,Myanmar, nhk japan our analysis shows that myanmars air force has been beefing up with the help of russia repo by ,0,95,0_myanmar_burma_military_myanmars
1601521529585430529,MyanmarWitness,rt sign up for emails and get early access to reports training invites and more ,2022-12-10,True,@MyanmarWitness,Org,Myanmar, sign up for emails and get early access to repos training invites and more ,3,31,3_humanitarian_beyond_five_point
1601476499579998210,MyanmarWitness,rt latest reports myanmar witness 1 sin inn gyi 2 shot in the back 3 thirsting for blood 4 ,2022-12-10,True,@MyanmarWitness,Org,Myanmar, latest repos myanmar witness 1 sin inn gyi 2 shot in the back 3 thirsting for blood 4 ,0,95,0_myanmar_burma_military_myanmars
1601573413826359297,ChinHumanRights,rt nationals in mizoram india held an event in recognition of since the feb 2021 ,2022-12-10,True,@ChinHumanRights,Org,Myanmar, nationals in mizoram india held an event in recognition of since the feb 2021 ,-1,168,-1_people_at_to_in
1601536757446868992,ChinHumanRights, welcomes canada s decision to sanction rights violators in we encourage canada to do more work aggressively to hold all junta members to account in order to bring them to justice for international crimes committed against myanmar people ,2022-12-10,True,@ChinHumanRights,Org,Myanmar, welcomes canada s decision to sanction rights violators in we encourage canada to do more work aggressively to hold all junta members to account in order to bring them to justice for international crimes committed against myanmar people ,2,61,2_junta_13_juntas_they
1601985667529064448,waiwainu,rt human rights are inherent innate born with no one can take them away the military has always tried to k ,2022-12-11,True,@waiwainu,Activist,Myanmar, human rights are inherent innate born with no one can take them away the military has always tried to k ,5,26,5_rights_human_violations_abuses
1602249114892521472,OCHAAsiaPac,rt team sharing and reflecting on the benefits of a collaborative partnership academic practitioner h ,2022-12-12,True,@OCHAAsiaPac,Org,Asia Pacific, team sharing and reflecting on the benefits of a collaborative panership academic practitioner h ,9,11,9_hybrid_register_debrief_sharing
1602208819190210560,OCHAAsiaPac,rt getting ready for the thematic session host by siap siaga at the room b to discuss why arent communities amd the ,2022-12-12,True,@OCHAAsiaPac,Org,Asia Pacific, getting ready for the thematic session host by siap siaga at the room b to discuss why arent communities amd the ,-1,168,-1_people_at_to_in
1602173402634076161,OCHAAsiaPac,rt todays core theme in the 2022 regional humanitarian partnership week rhpw is nexus of humanitarian disaster risk ,2022-12-12,True,@OCHAAsiaPac,Org,Asia Pacific, todays core theme in the 2022 regional humanitarian panership week rhpw is nexus of humanitarian disaster risk ,3,31,3_humanitarian_beyond_five_point
1602142659094937600,OCHAAsiaPac,rt plan internatioanal asia pacific representative ready for for today together with ,2022-12-12,True,@OCHAAsiaPac,Org,Asia Pacific, plan internatioanal asia pacific representative ready for for today together with ,3,31,3_humanitarian_beyond_five_point
1602142615469981696,OCHAAsiaPac,rt at the regional humanitarian partnership week will host a session on ge ,2022-12-12,True,@OCHAAsiaPac,Org,Asia Pacific, at the regional humanitarian panership week will host a session on ge ,3,31,3_humanitarian_beyond_five_point
1602099779248349185,OCHAAsiaPac,rt if you are attending by would like to share your views on youth engagement in ,2022-12-12,True,@OCHAAsiaPac,Org,Asia Pacific, if you are attending by would like to share your views on youth engagement in ,3,31,3_humanitarian_beyond_five_point
1602164280815947776,Anfrel,look executive director chandanie watawala spoke on cooperation among international and non partisan citizen observer groups during the side event of the declaration of principles dop for international election observation implementation meeting ,2022-12-12,True,@Anfrel,Org,Asia,look executive director chandanie watawala spoke on cooperation among international and non paisan citizen observer groups during the side event of the declaration of principles dop for international election observation implementation meeting ,-1,168,-1_people_at_to_in
1602188789354356738,thinzashunleiyi,rt did you miss this event yesterday you can still watch it organized by ,2022-12-12,True,@thinzashunleiyi,Activist,Myanmar, did you miss this event yesterday you can still watch it organized by ,7,25,7_miss_dont_series_30am
1602319927804923905,waiwainu,rt event join and other key stakeholders and leaders in and s panel gender justice ,2022-12-12,True,@waiwainu,Activist,Myanmar, event join and other key stakeholders and leaders in and s panel gender justice ,5,26,5_rights_human_violations_abuses
1603406252633194500,MyanmarWitness,rt myanmar witness works with trusted media partners to tell the world monk militia the buddh ,2022-12-15,True,@MyanmarWitness,Org,Myanmar, myanmar witness works with trusted media paners to tell the world monk militia the buddh ,0,95,0_myanmar_burma_military_myanmars
1603206114744717313,waiwainu,rt new event 15th dec 14 30 aedt  host webinar the impact of the myanmar coup on women ,2022-12-15,True,@waiwainu,Activist,Myanmar, new event 15th dec 14 30 aedt  host webinar the impact of the myanmar coup on women ,0,95,0_myanmar_burma_military_myanmars
1603768131503230978,MyanmarWitness,rt well burn down the whole village which village is this tell me full video analysis of myanmars military li ,2022-12-16,True,@MyanmarWitness,Org,Myanmar, well burn down the whole village which village is this tell me full video analysis of myanmars military li ,0,95,0_myanmar_burma_military_myanmars
1603590786452709376,NUGMyanmar,rt statement on the situation of rohingya refugees the of the expresses its grave concern at the dire situ ,2022-12-16,True,@NUGMyanmar,Govt,Myanmar, statement on the situation of rohingya refugees the of the expresses its grave concern at the dire situ ,6,25,6_rohingya_genocide_refugees_mizoram
1604466629613690882,MyanmarWitness,rt the su 30 was allegedly delivered to maf in march 2022 pursuant a 2018 order we documented the upgrade of a section of ,2022-12-18,True,@MyanmarWitness,Org,Myanmar, the su 30 was allegedly delivered to maf in march 2022 pursuant a 2018 order we documented the upgrade of a section of ,4,28,4_2022_repo_observation_icymi
1604398072922247169,MyanmarWitness,rt over november alone our team at documented a steep rise in the amount of villages targeted with fire spe ,2022-12-18,True,@MyanmarWitness,Org,Myanmar, over november alone our team at documented a steep rise in the amount of villages targeted with fire spe ,-1,168,-1_people_at_to_in
1604416120928276483,nslwin,rt i am speaking at the 1st ever event in on refugees live in 10 min  violations of refugee ,2022-12-18,True,@nslwin,Activist,Myanmar, i am speaking at the 1st ever event in on refugees live in 10 min  violations of refugee ,6,25,6_rohingya_genocide_refugees_mizoram
1605895995312611328,MyanmarWitness,rt a powerful new mini doc by our team explores the horrific events at moso last christmas ,2022-12-22,True,@MyanmarWitness,Org,Myanmar, a powerful new mini doc by our team explores the horrific events at moso last christmas ,-1,168,-1_people_at_to_in
1605791311004463104,PVamplify,rt experts observers like express disappointment over resolution saying it didnt go far eno ,2022-12-22,True,@PVamplify,Org,Myanmar, expes observers like express disappointment over resolution saying it didnt go far eno ,-1,168,-1_people_at_to_in
1605990347154210816,brouklondon, the resolution talks about addressing the root causes of the crisis and safe voluntary return for refugees but includes no practical steps to make that happen it is just yet more empty words said president of ,2022-12-22,True,@brouklondon,Org,Myanmar, the resolution talks about addressing the root causes of the crisis and safe voluntary return for refugees but includes no practical steps to make that happen it is just yet more empty words said president of ,-1,168,-1_people_at_to_in
1605990337293320195,brouklondon, today welcomed the historic first resolution on but expressed disappointment that it failed to take any practical steps towards ending genocide of the and preventing the flow of arms and revenue burmese military ,2022-12-22,True,@brouklondon,Org,Myanmar, today welcomed the historic first resolution on but expressed disappointment that it failed to take any practical steps towards ending genocide of the and preventing the flow of arms and revenue burmese military ,0,95,0_myanmar_burma_military_myanmars
1606008156345323520,tunkhin80,rt thanks for organising this timely event only justice accountability will end myanmar military s bru ,2022-12-22,True,@tunkhin80,Activist,Myanmar, thanks for organising this timely event only justice accountability will end myanmar military s bru ,0,95,0_myanmar_burma_military_myanmars
1606007762319601664,tunkhin80,rt there is no referral to the international criminal court no sanctions on those responsible for genocide un security cou ,2022-12-22,True,@tunkhin80,Activist,Myanmar, there is no referral to the international criminal cou no sanctions on those responsible for genocide un security cou ,-1,168,-1_people_at_to_in
1606007724650532864,tunkhin80,rt the resolution talks about addressing the root causes of the crisis and safe voluntary return for refugees but ,2022-12-22,True,@tunkhin80,Activist,Myanmar, the resolution talks about addressing the root causes of the crisis and safe voluntary return for refugees but ,6,25,6_rohingya_genocide_refugees_mizoram
1606007667708858373,tunkhin80,rt once again we are seeing the international bodies and mechanisms designed to uphold international law and promote peace fa ,2022-12-22,True,@tunkhin80,Activist,Myanmar, once again we are seeing the international bodies and mechanisms designed to uphold international law and promote peace fa ,-1,168,-1_people_at_to_in
1606323310093967361,MyanmarWitness,rt a horrible massacre of civilians including children happened last christmas eve in myanmar we investigated every detail ,2022-12-23,True,@MyanmarWitness,Org,Myanmar, a horrible massacre of civilians including children happened last christmas eve in myanmar we investigated every detail ,0,95,0_myanmar_burma_military_myanmars
1606107322534678528,Anfrel,amid the global regression of democratic norms and values commends the dedication of defenders civil society actors academe and ordinary citizens in continuously holding the line and pushing back happy holidays and may we bring the fight forward ,2022-12-23,True,@Anfrel,Org,Asia,amid the global regression of democratic norms and values commends the dedication of defenders civil society actors academe and ordinary citizens in continuously holding the line and pushing back happy holidays and may we bring the fight forward ,8,13,8_filming_protests_safely_ethically
1606349099891978240,tunkhin80,rt says res failed to take any practical steps towards ending of the pre ,2022-12-23,True,@tunkhin80,Activist,Myanmar, says res failed to take any practical steps towards ending of the pre ,-1,168,-1_people_at_to_in
1606193521559379968,ECHO_Asia,rt same time last year were running against holidayseason responding to communities devasta ,2022-12-23,True,@ECHO_Asia,Org,Asia, same time last year were running against holidayseason responding to communities devasta ,-1,168,-1_people_at_to_in
1606686868569214977,ChinHumanRights,this christmas let s remember the thousands of displaced communities who have been robbed of their fundamental freedom to worship celebrate their most sacred religious holidays without fear wishes a very merry christmas to all fighting for freedom in ,2022-12-24,True,@ChinHumanRights,Org,Myanmar,this christmas let s remember the thousands of displaced communities who have been robbed of their fundamental freedom to worship celebrate their most sacred religious holidays without fear wishes a very merry christmas to all fighting for freedom in ,-1,168,-1_people_at_to_in
1606939816196997120,ChinHumanRights, welcomes the passage of resolution 2669 by the on the national defence authorisation act by the us senate respectively we consider both instruments to be minimum yet providing historic impetus to ending junta s terror in ,2022-12-25,True,@ChinHumanRights,Org,Myanmar, welcomes the passage of resolution 2669 by the on the national defence authorisation act by the us senate respectively we consider both instruments to be minimum yet providing historic impetus to ending junta s terror in ,2,61,2_junta_13_juntas_they
1606815736952913920,Gambia_MOJ,rt listen to the role of the ministry of justice in the implementation of the governments white paper kimb ,2022-12-25,True,@Gambia_MOJ,Govt,Gambia, listen to the role of the ministry of justice in the implementation of the governments white paper kimb ,-1,168,-1_people_at_to_in
1607203224368615424,ECHO_Asia,rt rescue efforts urgently needed for rohingya boat adrift for almost 3 weeks in the andaman sea safe disembarkation foo ,2022-12-26,True,@ECHO_Asia,Org,Asia, rescue effos urgently needed for rohingya boat adrift for almost 3 weeks in the andaman sea safe disembarkation foo ,-1,168,-1_people_at_to_in
1613563722903216128,OCHAAsiaPac,rt  ongoing humanitarian response continues to prioritize the most vulnerable people needing life saving ,2023-01-12,True,@OCHAAsiaPac,Org,Asia Pacific,  ongoing humanitarian response continues to prioritize the most vulnerable people needing life saving ,-1,168,-1_people_at_to_in
1613510278443843587,nslwin,rt kicks off 2023 dialogue series with philosopher historian of political thought at the ,2023-01-12,True,@nslwin,Activist,Myanmar, kicks off 2023 dialogue series with philosopher historian of political thought at the ,-1,168,-1_people_at_to_in
1613750237159641088,PVamplify,rt from unpacking challenges to exploring solutions day 2 of the asia pacific digital rights forum opens with a keynote pane ,2023-01-13,True,@PVamplify,Org,Myanmar, from unpacking challenges to exploring solutions day 2 of the asia pacific digital rights forum opens with a keynote pane ,3,31,3_humanitarian_beyond_five_point
1613891364097327108,WomensPeaceNW,rt un security council adopted its first resolution on in 74 years but its fails to deliver real action as humanitar ,2023-01-13,True,@WomensPeaceNW,Org,Myanmar, un security council adopted its first resolution on in 74 years but its fails to deliver real action as humanitar ,-1,168,-1_people_at_to_in
1614169217628082176,MyanmarWitness,rt airstrike damage 23 061045 93 347331 myanmar witness geolocated footage showing damage to camp victoria following ,2023-01-14,True,@MyanmarWitness,Org,Myanmar, airstrike damage 23 061045 93 347331 myanmar witness geolocated footage showing damage to camp victoria following ,0,95,0_myanmar_burma_military_myanmars
